priority_rank,ID,risk_score,delay_severity,priority_score
2524,28079,0.46813676,0,0.0
2525,29662,0.1936692,0,0.0
2526,28781,0.1000033,0,0.0
2527,22940,0.25435802,0,0.0
2528,11349,0.20693323,0,0.0
2529,5754,0.5379141,0,0.0
2530,16226,0.3599873,0,0.0
2531,18264,0.2941742,0,0.0
2532,4565,0.24503084,0,0.0
2533,26085,0.19593239,0,0.0
2534,21338,0.26333588,0,0.0
2535,14077,0.19651593,0,0.0
2536,22140,0.28255352,0,0.0
2537,4169,0.24191631,0,0.0
2538,1933,0.2859161,0,0.0
2539,20706,0.2771899,0,0.0
2540,25301,0.38726076,0,0.0
2541,18503,0.2474212,0,0.0
2542,26117,0.26910287,0,0.0
2543,15671,0.30278516,0,0.0
2544,17120,0.12189753,0,0.0
2545,21423,0.15508191,0,0.0
2546,17994,0.15741447,0,0.0
2547,1025,0.20831938,0,0.0
2548,25837,0.15347429,0,0.0
2549,727,0.19056542,0,0.0
2550,3575,0.2591631,0,0.0
2551,22938,0.29930913,0,0.0
2552,24047,0.3242548,0,0.0
2553,20836,0.2169989,0,0.0
2554,15026,0.2859362,0,0.0
2555,25730,0.16459067,0,0.0
2556,15253,0.37215054,0,0.0
2557,18439,0.30213934,0,0.0
2558,23192,0.1501159,0,0.0
2559,7230,0.39986277,0,0.0
2560,28633,0.28792992,0,0.0
2561,24642,0.28186888,0,0.0
2562,20547,0.25851002,0,0.0
2563,21045,0.2778741,0,0.0
2564,10583,0.25300902,0,0.0
2565,26500,0.27340218,0,0.0
2566,23720,0.31178012,0,0.0
2567,9840,0.42628554,0,0.0
2568,29280,0.3030423,0,0.0
2569,9260,0.21202011,0,0.0
2570,28015,0.283043,0,0.0
2571,25616,0.24247624,0,0.0
2572,23402,0.57630867,0,0.0
2573,10870,0.41412252,0,0.0
2574,9262,0.19620393,0,0.0
2575,9053,0.19976029,0,0.0
2576,26578,0.11947925,0,0.0
2577,15084,0.14873873,0,0.0
2578,1764,0.21924111,0,0.0
2579,6503,0.31381935,0,0.0
2580,8311,0.16690983,0,0.0
2581,15542,0.3611119,0,0.0
2582,1619,0.1785763,0,0.0
2583,24092,0.35978076,0,0.0
2584,19742,0.16436198,0,0.0
2585,26591,0.2613906,0,0.0
2586,1038,0.33461848,0,0.0
2587,13144,0.22280587,0,0.0
2588,8293,0.5125159,0,0.0
2589,5547,0.43758053,0,0.0
2590,8449,0.17093141,0,0.0
2591,14927,0.15536264,0,0.0
2592,20901,0.09083926,0,0.0
2593,6861,0.20926642,0,0.0
2594,9315,0.29156414,0,0.0
2595,28559,0.22322735,0,0.0
2596,6164,0.33941612,0,0.0
2597,15403,0.124927536,0,0.0
2598,24708,0.20215882,0,0.0
2599,18608,0.35120088,0,0.0
2600,19735,0.31963482,0,0.0
2601,3483,0.3411437,0,0.0
2602,9372,0.22588675,0,0.0
2603,3498,0.21587166,0,0.0
2604,6884,0.2737709,0,0.0
2605,18546,0.4444353,0,0.0
2606,15723,0.37491947,0,0.0
2607,9809,0.23939717,0,0.0
2608,25153,0.32877654,0,0.0
2609,2152,0.2699054,0,0.0
2610,697,0.34737936,0,0.0
2611,27746,0.26785728,0,0.0
2612,22486,0.48507515,0,0.0
2613,17024,0.39395928,0,0.0
2614,29400,0.28882867,0,0.0
2615,25102,0.31088236,0,0.0
2616,22469,0.38648635,0,0.0
2617,6017,0.47281617,0,0.0
2618,12698,0.3744933,0,0.0
2619,5915,0.31831896,0,0.0
2620,5707,0.22950988,0,0.0
2621,2171,0.22207026,0,0.0
2622,6242,0.2125697,0,0.0
2623,16170,0.49520627,0,0.0
2624,9702,0.4862535,0,0.0
2625,17000,0.35221604,0,0.0
2626,19569,0.38013205,0,0.0
2627,24137,0.24561177,0,0.0
2628,19422,0.3341033,0,0.0
2629,21296,0.5445213,0,0.0
2630,17986,0.31219178,0,0.0
2631,1090,0.16826323,0,0.0
2632,24132,0.29605293,0,0.0
2633,28192,0.38562796,0,0.0
2634,25448,0.30993593,0,0.0
2635,16598,0.17976749,0,0.0
2636,9874,0.27655992,0,0.0
2637,13835,0.35839817,0,0.0
2638,22560,0.20116702,0,0.0
2639,27957,0.21026427,0,0.0
2640,11679,0.2728381,0,0.0
2641,19580,0.4080048,0,0.0
2642,11833,0.23828392,0,0.0
2643,7307,0.3266356,0,0.0
2644,17565,0.3011678,0,0.0
2645,9467,0.17196389,0,0.0
2646,6732,0.24419597,0,0.0
2647,20028,0.4886815,0,0.0
2648,11731,0.12909286,0,0.0
2649,24181,0.35942683,0,0.0
2650,19999,0.325952,0,0.0
2651,22105,0.24767384,0,0.0
2652,7316,0.37018412,0,0.0
2653,18195,0.30205044,0,0.0
2654,12853,0.18567528,0,0.0
2655,26842,0.24635586,0,0.0
2656,19931,0.34067118,0,0.0
2657,16851,0.2837118,0,0.0
2658,16853,0.17118157,0,0.0
2659,10069,0.17606975,0,0.0
2660,8254,0.34561372,0,0.0
2661,4520,0.18034264,0,0.0
2662,711,0.39419654,0,0.0
2663,21571,0.27065545,0,0.0
2664,20520,0.33575985,0,0.0
2665,19125,0.21542428,0,0.0
2666,5411,0.44762647,0,0.0
2667,5823,0.188228,0,0.0
2668,26822,0.22935988,0,0.0
2669,14073,0.22286735,0,0.0
2670,15468,0.2524422,0,0.0
2671,20013,0.16251296,0,0.0
2672,27507,0.32254723,0,0.0
2673,26305,0.21739958,0,0.0
2674,12805,0.11921275,0,0.0
2675,29261,0.4744985,0,0.0
2676,5145,0.41739956,0,0.0
2677,24289,0.21332964,0,0.0
2678,15145,0.17319416,0,0.0
2679,24142,0.20305167,0,0.0
2680,27261,0.24333708,0,0.0
2681,11365,0.2809803,0,0.0
2682,27695,0.35043442,0,0.0
2683,2474,0.3396739,0,0.0
2684,4254,0.3616,0,0.0
2685,6058,0.5001379,0,0.0
2686,18634,0.12464888,0,0.0
2687,7878,0.32209036,0,0.0
2688,1409,0.25858033,0,0.0
2689,24211,0.19059497,0,0.0
2690,18115,0.09453728,0,0.0
2691,8908,0.31926906,0,0.0
2692,16270,0.24714635,0,0.0
2693,15680,0.5087986,0,0.0
2694,13806,0.22960526,0,0.0
2695,21529,0.3628353,0,0.0
2696,7958,0.2938011,0,0.0
2697,26903,0.32656664,0,0.0
2698,5944,0.21959929,0,0.0
2699,908,0.3271387,0,0.0
2700,23317,0.21257702,0,0.0
2701,1345,0.3281747,0,0.0
2702,5827,0.4509298,0,0.0
2703,12597,0.23732239,0,0.0
2704,4980,0.24165648,0,0.0
2705,362,0.19800684,0,0.0
2706,8794,0.30959326,0,0.0
2707,1557,0.3520096,0,0.0
2708,10433,0.22406729,0,0.0
2709,29572,0.37190872,0,0.0
2710,27604,0.24579288,0,0.0
2711,6587,0.17082575,0,0.0
2712,8630,0.24112305,0,0.0
2713,13364,0.15721339,0,0.0
2714,18898,0.17075087,0,0.0
2715,29628,0.32313818,0,0.0
2716,1020,0.46380854,0,0.0
2717,29174,0.4039071,0,0.0
2718,6178,0.388623,0,0.0
2719,1574,0.3027393,0,0.0
2720,5505,0.22898482,0,0.0
2721,17283,0.5000734,0,0.0
2722,12596,0.46130946,0,0.0
2723,13619,0.37865406,0,0.0
2724,9028,0.16359073,0,0.0
2725,716,0.3417641,0,0.0
2726,21618,0.49652788,0,0.0
2727,22791,0.54469925,0,0.0
2728,27357,0.4562923,0,0.0
2729,9798,0.28368783,0,0.0
2730,19884,0.2041517,0,0.0
2731,8715,0.328953,0,0.0
2732,3348,0.37335166,0,0.0
2733,6246,0.11534231,0,0.0
2734,21024,0.42087603,0,0.0
2735,11962,0.11544291,0,0.0
2736,6214,0.1467766,0,0.0
2737,16234,0.15491313,0,0.0
2738,7381,0.15979098,0,0.0
2739,26573,0.25328183,0,0.0
2740,22369,0.2746593,0,0.0
2741,2772,0.2819275,0,0.0
2742,23923,0.33128792,0,0.0
2743,7867,0.14817654,0,0.0
2744,20395,0.36388978,0,0.0
2745,9510,0.3392459,0,0.0
2746,11438,0.36486688,0,0.0
2747,3261,0.2314241,0,0.0
2748,338,0.3873151,0,0.0
2749,9278,0.43857968,0,0.0
2750,4364,0.48119307,0,0.0
2751,5626,0.3863173,0,0.0
2752,17276,0.24612387,0,0.0
2753,27783,0.34614718,0,0.0
2754,18431,0.36810476,0,0.0
2755,22383,0.27047426,0,0.0
2756,24641,0.26039428,0,0.0
2757,17013,0.43098953,0,0.0
2758,4998,0.2622849,0,0.0
2759,19680,0.4211788,0,0.0
2760,3719,0.41803816,0,0.0
2761,2946,0.35207286,0,0.0
2762,14912,0.22855166,0,0.0
2763,14078,0.27591667,0,0.0
2764,26728,0.28002706,0,0.0
2765,5694,0.50082904,0,0.0
2766,20375,0.49292594,0,0.0
2767,11966,0.2667382,0,0.0
2768,29983,0.408837,0,0.0
2769,20161,0.27794182,0,0.0
2770,28169,0.13346657,0,0.0
2771,5442,0.14316198,0,0.0
2772,22484,0.16125542,0,0.0
2773,27954,0.32117757,0,0.0
2774,18886,0.21701203,0,0.0
2775,18563,0.2316348,0,0.0
2776,2320,0.43161973,0,0.0
2777,4055,0.4835864,0,0.0
2778,13618,0.37334087,0,0.0
2779,101,0.28384924,0,0.0
2780,15243,0.29741168,0,0.0
2781,28219,0.43163082,0,0.0
2782,16080,0.24422199,0,0.0
2783,14916,0.21257272,0,0.0
2784,1963,0.2496367,0,0.0
2785,1675,0.26933834,0,0.0
2786,16070,0.32660505,0,0.0
2787,25381,0.37656993,0,0.0
2788,2680,0.4734252,0,0.0
2789,16656,0.28297862,0,0.0
2790,29845,0.14938858,0,0.0
2791,6934,0.38574734,0,0.0
2792,5932,0.18059991,0,0.0
2793,27430,0.25312045,0,0.0
2794,21507,0.13265502,0,0.0
2795,13622,0.22204891,0,0.0
2796,22719,0.19550514,0,0.0
2797,3270,0.47533095,0,0.0
2798,7713,0.3905055,0,0.0
2799,22441,0.43918207,0,0.0
2800,24448,0.16472197,0,0.0
2801,22036,0.20533429,0,0.0
2802,22372,0.45217034,0,0.0
2803,20107,0.23980507,0,0.0
2804,16105,0.38029376,0,0.0
2805,18888,0.26553604,0,0.0
2806,12129,0.44253272,0,0.0
2807,23734,0.3590596,0,0.0
2808,19075,0.16079408,0,0.0
2809,18804,0.17252992,0,0.0
2810,19018,0.35071602,0,0.0
2811,28726,0.20467801,0,0.0
2812,15199,0.1556715,0,0.0
2813,12755,0.2982537,0,0.0
2814,10593,0.43690777,0,0.0
2815,15414,0.2897702,0,0.0
2816,17532,0.45687482,0,0.0
2817,6022,0.4832162,0,0.0
2818,11737,0.10131755,0,0.0
2819,14769,0.2989868,0,0.0
2820,29703,0.19704625,0,0.0
2821,26009,0.39111874,0,0.0
2822,18236,0.27749777,0,0.0
2823,25361,0.34719327,0,0.0
2824,14197,0.1810902,0,0.0
2825,11136,0.28921172,0,0.0
2826,23294,0.18466075,0,0.0
2827,23948,0.30163693,0,0.0
2828,27371,0.21267107,0,0.0
2829,3927,0.4322673,0,0.0
2830,11145,0.3852687,0,0.0
2831,12894,0.17915997,0,0.0
2832,13853,0.18817937,0,0.0
2833,7894,0.31064802,0,0.0
2834,28835,0.26670408,0,0.0
2835,27003,0.37677407,0,0.0
2836,8000,0.3625402,0,0.0
2837,10996,0.2220918,0,0.0
2838,26450,0.2821347,0,0.0
2839,25422,0.47573388,0,0.0
2840,10494,0.35743046,0,0.0
2841,12932,0.24072562,0,0.0
2842,15687,0.21880102,0,0.0
2843,29048,0.31962872,0,0.0
2844,19635,0.21200468,0,0.0
2845,14264,0.35502544,0,0.0
2846,16413,0.4809202,0,0.0
2847,544,0.2908327,0,0.0
2848,25512,0.3756464,0,0.0
2849,10761,0.49929273,0,0.0
2850,18674,0.3689477,0,0.0
2851,1934,0.5367871,0,0.0
2852,19267,0.51816434,0,0.0
2853,22113,0.3726265,0,0.0
2854,14724,0.24080774,0,0.0
2855,24976,0.4120038,0,0.0
2856,28285,0.20024452,0,0.0
2857,6452,0.3719925,0,0.0
2858,9970,0.23214151,0,0.0
2859,28458,0.53451455,0,0.0
2860,9348,0.32287857,0,0.0
2861,21188,0.2527066,0,0.0
2862,4855,0.16506565,0,0.0
2863,15225,0.37413526,0,0.0
2864,8759,0.2407804,0,0.0
2865,1762,0.3050416,0,0.0
2866,19278,0.44942802,0,0.0
2867,5678,0.39084545,0,0.0
2868,8528,0.29796374,0,0.0
2869,20387,0.22854878,0,0.0
2870,5783,0.47294956,0,0.0
2871,25806,0.3834021,0,0.0
2872,23347,0.3490343,0,0.0
2873,5797,0.39695644,0,0.0
2874,7809,0.3306893,0,0.0
2875,18103,0.34205383,0,0.0
2876,9422,0.2572865,0,0.0
2877,19963,0.175713,0,0.0
2878,25827,0.18067123,0,0.0
2879,15696,0.29052132,0,0.0
2880,14399,0.18487619,0,0.0
2881,6949,0.16968836,0,0.0
2882,354,0.26963907,0,0.0
2883,8738,0.30800146,0,0.0
2884,23245,0.31736836,0,0.0
2885,24370,0.31044078,0,0.0
2886,2160,0.57571375,0,0.0
2887,21884,0.338663,0,0.0
2888,22324,0.15202662,0,0.0
2889,9558,0.46491453,0,0.0
2890,26,0.37009883,0,0.0
2891,1771,0.45193473,0,0.0
2892,23150,0.31501892,0,0.0
2893,22947,0.47908294,0,0.0
2894,10304,0.4906018,0,0.0
2895,12083,0.35256454,0,0.0
2896,22874,0.23188457,0,0.0
2897,29978,0.15625763,0,0.0
2898,22510,0.32434845,0,0.0
2899,17572,0.2770007,0,0.0
2900,26766,0.4664261,0,0.0
2901,4933,0.38070446,0,0.0
2902,14895,0.30575177,0,0.0
2903,7210,0.077023745,0,0.0
2904,6378,0.3775324,0,0.0
2905,14155,0.17339437,0,0.0
2906,26228,0.2446339,0,0.0
2907,14189,0.36926955,0,0.0
2908,24535,0.6073027,0,0.0
2909,1277,0.20214254,0,0.0
2910,19811,0.2340468,0,0.0
2911,23213,0.1151855,0,0.0
2912,20632,0.17094909,0,0.0
2913,21191,0.14007857,0,0.0
2914,2048,0.23428185,0,0.0
2915,7168,0.4231183,0,0.0
2916,10531,0.46081632,0,0.0
2917,7548,0.28508383,0,0.0
2918,25010,0.15819323,0,0.0
2919,17504,0.29759213,0,0.0
2920,26551,0.29216743,0,0.0
2921,9237,0.45325512,0,0.0
2922,10113,0.3602271,0,0.0
2923,2241,0.29908234,0,0.0
2924,25265,0.22207567,0,0.0
2925,26518,0.5078943,0,0.0
2926,22770,0.33167797,0,0.0
2927,29173,0.17548476,0,0.0
2928,3818,0.37352568,0,0.0
2929,2977,0.35629475,0,0.0
2930,20094,0.30906218,0,0.0
2931,23171,0.26552784,0,0.0
2932,11696,0.44821072,0,0.0
2933,5738,0.32806608,0,0.0
2934,6671,0.24387582,0,0.0
2935,2684,0.17142501,0,0.0
2936,9200,0.1908312,0,0.0
2937,2262,0.27152205,0,0.0
2938,24541,0.21439059,0,0.0
2939,17169,0.34169337,0,0.0
2940,8530,0.20702524,0,0.0
2941,13667,0.26483172,0,0.0
2942,10621,0.37525573,0,0.0
2943,8842,0.24657726,0,0.0
2944,6812,0.1433543,0,0.0
2945,6273,0.34378454,0,0.0
2946,27596,0.4411609,0,0.0
2947,16072,0.30711922,0,0.0
2948,19553,0.35705528,0,0.0
2949,1138,0.43008164,0,0.0
2950,1648,0.27662116,0,0.0
2951,20142,0.14282662,0,0.0
2952,3585,0.21479674,0,0.0
2953,27961,0.35031566,0,0.0
2954,5929,0.19703268,0,0.0
2955,24438,0.22510964,0,0.0
2956,12199,0.24972166,0,0.0
2957,17302,0.37132043,0,0.0
2958,12337,0.36659116,0,0.0
2959,8957,0.24806316,0,0.0
2960,6284,0.3390197,0,0.0
2961,17475,0.16243148,0,0.0
2962,19300,0.3046162,0,0.0
2963,16874,0.562846,0,0.0
2964,24736,0.21040641,0,0.0
2965,9924,0.3931659,0,0.0
2966,26839,0.23937868,0,0.0
2967,2255,0.33822462,0,0.0
2968,1919,0.19667952,0,0.0
2969,7181,0.2975041,0,0.0
2970,15946,0.18727796,0,0.0
2971,16378,0.17057507,0,0.0
2972,24170,0.2239743,0,0.0
2973,3113,0.14485082,0,0.0
2974,8550,0.36402944,0,0.0
2975,22564,0.2230013,0,0.0
2976,21362,0.3048788,0,0.0
2977,861,0.4658672,0,0.0
2978,5970,0.2696937,0,0.0
2979,15762,0.34032667,0,0.0
2980,13663,0.2460201,0,0.0
2981,27259,0.41174462,0,0.0
2982,15879,0.29705834,0,0.0
2983,14691,0.39023998,0,0.0
2984,12539,0.23244077,0,0.0
2985,25873,0.2665558,0,0.0
2986,17342,0.21546099,0,0.0
2987,18240,0.2536206,0,0.0
2988,26756,0.41090143,0,0.0
2989,11337,0.29480642,0,0.0
2990,11464,0.40548387,0,0.0
2991,12622,0.2112492,0,0.0
2992,7978,0.3215118,0,0.0
2993,15547,0.2897561,0,0.0
2994,14824,0.18982819,0,0.0
2995,5319,0.19610064,0,0.0
2996,6873,0.21169527,0,0.0
2997,4542,0.42104974,0,0.0
2998,18398,0.41803232,0,0.0
2999,3708,0.25429863,0,0.0
3000,29067,0.40188923,0,0.0
3001,11887,0.4383107,0,0.0
3002,18121,0.1410172,0,0.0
3003,12553,0.33771876,0,0.0
3004,28602,0.23700191,0,0.0
3005,27121,0.23252018,0,0.0
3006,8334,0.34161195,0,0.0
3007,18712,0.27301592,0,0.0
3008,16959,0.18523657,0,0.0
3009,4021,0.3959,0,0.0
3010,14686,0.23989983,0,0.0
3011,29316,0.2467038,0,0.0
3012,18975,0.15738164,0,0.0
3013,878,0.27150425,0,0.0
3014,5560,0.33704597,0,0.0
3015,5396,0.3130812,0,0.0
3016,26426,0.26884615,0,0.0
3017,23774,0.33856195,0,0.0
3018,741,0.19409151,0,0.0
3019,28650,0.18627577,0,0.0
3020,24098,0.36093894,0,0.0
3021,14509,0.27778375,0,0.0
3022,5680,0.5459171,0,0.0
3023,16831,0.38235107,0,0.0
3024,26119,0.17946446,0,0.0
3025,1632,0.1674382,0,0.0
3026,19210,0.5064328,0,0.0
3027,16581,0.28479752,0,0.0
3028,28140,0.21374395,0,0.0
3029,2616,0.1851208,0,0.0
3030,13113,0.2859259,0,0.0
3031,12734,0.24020824,0,0.0
3032,4034,0.14615968,0,0.0
3033,1812,0.40523407,0,0.0
3034,28739,0.3064412,0,0.0
3035,5864,0.13245736,0,0.0
3036,13526,0.21172844,0,0.0
3037,2110,0.27195394,0,0.0
3038,20961,0.16249551,0,0.0
3039,21337,0.29018673,0,0.0
3040,4655,0.40829307,0,0.0
3041,27473,0.33356458,0,0.0
3042,16419,0.21215035,0,0.0
3043,27533,0.41155916,0,0.0
3044,2031,0.24251463,0,0.0
3045,5235,0.23428819,0,0.0
3046,29932,0.46007574,0,0.0
3047,23079,0.10582135,0,0.0
3048,12432,0.22629327,0,0.0
3049,17392,0.20555127,0,0.0
3050,15704,0.4485713,0,0.0
3051,9830,0.49029234,0,0.0
3052,20303,0.32811487,0,0.0
3053,10449,0.35625786,0,0.0
3054,20915,0.38455543,0,0.0
3055,22588,0.30982906,0,0.0
3056,9133,0.2047784,0,0.0
3057,6285,0.14217934,0,0.0
3058,13345,0.5095673,0,0.0
3059,932,0.15641089,0,0.0
3060,21941,0.23490734,0,0.0
3061,8739,0.26726493,0,0.0
3062,23934,0.41511196,0,0.0
3063,20957,0.14547849,0,0.0
3064,11462,0.16526745,0,0.0
3065,11115,0.5423786,0,0.0
3066,20108,0.34544533,0,0.0
3067,26668,0.49119768,0,0.0
3068,9845,0.22356187,0,0.0
3069,28610,0.31820527,0,0.0
3070,24313,0.21278138,0,0.0
3071,15524,0.12310916,0,0.0
3072,26208,0.21523176,0,0.0
3073,24814,0.44555044,0,0.0
3074,6752,0.4423087,0,0.0
3075,29480,0.19964835,0,0.0
3076,8663,0.10929911,0,0.0
3077,25741,0.10734427,0,0.0
3078,12760,0.28071782,0,0.0
3079,11756,0.32910848,0,0.0
3080,11448,0.18151288,0,0.0
3081,19192,0.36715838,0,0.0
3082,15198,0.26267442,0,0.0
3083,3989,0.41249317,0,0.0
3084,24261,0.20723931,0,0.0
3085,20787,0.20704456,0,0.0
3086,6119,0.33034217,0,0.0
3087,15569,0.21781753,0,0.0
3088,7478,0.26143694,0,0.0
3089,28050,0.25686437,0,0.0
3090,12530,0.111852095,0,0.0
3091,3049,0.31142086,0,0.0
3092,23227,0.14967735,0,0.0
3093,18340,0.1634574,0,0.0
3094,11712,0.19659966,0,0.0
3095,6825,0.38006443,0,0.0
3096,17584,0.18622002,0,0.0
3097,8567,0.30681777,0,0.0
3098,10452,0.25164136,0,0.0
3099,15550,0.14233534,0,0.0
3100,27797,0.20087108,0,0.0
3101,21976,0.21273929,0,0.0
3102,3861,0.36915815,0,0.0
3103,7114,0.2453311,0,0.0
3104,797,0.5064328,0,0.0
3105,5254,0.5652546,0,0.0
3106,17810,0.2786338,0,0.0
3107,28628,0.443919,0,0.0
3108,10079,0.24089526,0,0.0
3109,27374,0.27990097,0,0.0
3110,22514,0.22639634,0,0.0
3111,7133,0.32632682,0,0.0
3112,3581,0.47573128,0,0.0
3113,20636,0.38771707,0,0.0
3114,29721,0.23671602,0,0.0
3115,21179,0.45239013,0,0.0
3116,11844,0.2272612,0,0.0
3117,19702,0.1694321,0,0.0
3118,10523,0.33746767,0,0.0
3119,28415,0.2749045,0,0.0
3120,22088,0.28955463,0,0.0
3121,10344,0.31941903,0,0.0
3122,19004,0.15092742,0,0.0
3123,12918,0.22761987,0,0.0
3124,8045,0.2948379,0,0.0
3125,17556,0.43956208,0,0.0
3126,27134,0.3029169,0,0.0
3127,10864,0.28019106,0,0.0
3128,16932,0.5556405,0,0.0
3129,27093,0.4946825,0,0.0
3130,26271,0.34600902,0,0.0
3131,1197,0.27160957,0,0.0
3132,16006,0.44791013,0,0.0
3133,22867,0.53250337,0,0.0
3134,1170,0.39773005,0,0.0
3135,8874,0.15395871,0,0.0
3136,2849,0.17988972,0,0.0
3137,22941,0.28785107,0,0.0
3138,29936,0.3521433,0,0.0
3139,24633,0.3094744,0,0.0
3140,2952,0.36379495,0,0.0
3141,4988,0.31173068,0,0.0
3142,25405,0.29613096,0,0.0
3143,13596,0.34553567,0,0.0
3144,10320,0.22337541,0,0.0
3145,24849,0.20140786,0,0.0
3146,28495,0.32071173,0,0.0
3147,18007,0.19318068,0,0.0
3148,12834,0.31424466,0,0.0
3149,24857,0.20609596,0,0.0
3150,11542,0.18471517,0,0.0
3151,16760,0.28091434,0,0.0
3152,18018,0.38321173,0,0.0
3153,731,0.35422263,0,0.0
3154,21963,0.105982184,0,0.0
3155,14562,0.43562123,0,0.0
3156,466,0.36067238,0,0.0
3157,11890,0.5176978,0,0.0
3158,27983,0.3241896,0,0.0
3159,5500,0.11680634,0,0.0
3160,28165,0.29659286,0,0.0
3161,26731,0.3408554,0,0.0
3162,15917,0.49925226,0,0.0
3163,21707,0.23000619,0,0.0
3164,13175,0.30503714,0,0.0
3165,15636,0.22170334,0,0.0
3166,21681,0.31376648,0,0.0
3167,1660,0.45101935,0,0.0
3168,1010,0.35582605,0,0.0
3169,28540,0.2392892,0,0.0
3170,10887,0.2671543,0,0.0
3171,9368,0.26098183,0,0.0
3172,10919,0.12897275,0,0.0
3173,5160,0.22408386,0,0.0
3174,7771,0.21782622,0,0.0
3175,26505,0.28839293,0,0.0
3176,16250,0.42639816,0,0.0
3177,27641,0.4193,0,0.0
3178,28038,0.14094315,0,0.0
3179,26490,0.19622232,0,0.0
3180,21052,0.26228294,0,0.0
3181,593,0.42522797,0,0.0
3182,3229,0.3392373,0,0.0
3183,24532,0.43527073,0,0.0
3184,29369,0.20823155,0,0.0
3185,18031,0.3308275,0,0.0
3186,25142,0.26887885,0,0.0
3187,10556,0.1586857,0,0.0
3188,14357,0.30348432,0,0.0
3189,20749,0.19191244,0,0.0
3190,13983,0.2712263,0,0.0
3191,20732,0.3742443,0,0.0
3192,8466,0.270225,0,0.0
3193,29207,0.34901065,0,0.0
3194,6978,0.22669485,0,0.0
3195,3748,0.3946229,0,0.0
3196,805,0.26119283,0,0.0
3197,9400,0.25292405,0,0.0
3198,21451,0.2832041,0,0.0
3199,22201,0.34064043,0,0.0
3200,6590,0.31367785,0,0.0
3201,14637,0.31887546,0,0.0
3202,4923,0.4483977,0,0.0
3203,14032,0.42931595,0,0.0
3204,22341,0.14095014,0,0.0
3205,8490,0.47725815,0,0.0
3206,22429,0.19051398,0,0.0
3207,1425,0.2689904,0,0.0
3208,22062,0.20853168,0,0.0
3209,25243,0.39480498,0,0.0
3210,9021,0.21641238,0,0.0
3211,25129,0.31947434,0,0.0
3212,10963,0.36619967,0,0.0
3213,9723,0.26387355,0,0.0
3214,10469,0.18881916,0,0.0
3215,2720,0.29652503,0,0.0
3216,26288,0.22015737,0,0.0
3217,14968,0.3988505,0,0.0
3218,17307,0.5386605,0,0.0
3219,22334,0.17998469,0,0.0
3220,28548,0.17136467,0,0.0
3221,4826,0.28020373,0,0.0
3222,12866,0.194842,0,0.0
3223,10065,0.36705473,0,0.0
3224,7572,0.20722592,0,0.0
3225,13204,0.20252931,0,0.0
3226,4091,0.37121972,0,0.0
3227,9451,0.13447894,0,0.0
3228,7669,0.4088305,0,0.0
3229,27946,0.4301686,0,0.0
3230,8819,0.17310233,0,0.0
3231,4200,0.54244304,0,0.0
3232,17111,0.46918452,0,0.0
3233,28275,0.2031943,0,0.0
3234,20204,0.17857936,0,0.0
3235,12844,0.331028,0,0.0
3236,22071,0.27468684,0,0.0
3237,15461,0.31365502,0,0.0
3238,28240,0.44754204,0,0.0
3239,12916,0.28951514,0,0.0
3240,17449,0.2660212,0,0.0
3241,9210,0.24393685,0,0.0
3242,29619,0.28864545,0,0.0
3243,26548,0.14845383,0,0.0
3244,13351,0.2135319,0,0.0
3245,4068,0.37694725,0,0.0
3246,23825,0.36228997,0,0.0
3247,2967,0.36556008,0,0.0
3248,833,0.2059072,0,0.0
3249,26811,0.36531225,0,0.0
3250,18087,0.4341166,0,0.0
3251,18764,0.476007,0,0.0
3252,15105,0.18738668,0,0.0
3253,712,0.38963512,0,0.0
3254,19016,0.31943995,0,0.0
3255,14101,0.32443464,0,0.0
3256,6268,0.25737593,0,0.0
3257,6305,0.42497668,0,0.0
3258,27765,0.34903517,0,0.0
3259,19308,0.21512671,0,0.0
3260,21114,0.4232662,0,0.0
3261,2706,0.1449464,0,0.0
3262,21405,0.42584473,0,0.0
3263,15924,0.14627677,0,0.0
3264,16903,0.45092955,0,0.0
3265,20709,0.27098703,0,0.0
3266,3677,0.32403678,0,0.0
3267,29624,0.21597213,0,0.0
3268,9729,0.19085656,0,0.0
3269,17736,0.24900107,0,0.0
3270,22864,0.14246713,0,0.0
3271,27871,0.36785206,0,0.0
3272,26748,0.39616847,0,0.0
3273,3966,0.17811163,0,0.0
3274,13997,0.20118496,0,0.0
3275,15083,0.24806434,0,0.0
3276,17774,0.29458028,0,0.0
3277,27584,0.294978,0,0.0
3278,17804,0.18450521,0,0.0
3279,5119,0.15190957,0,0.0
3280,29765,0.47315744,0,0.0
3281,27270,0.31237903,0,0.0
3282,15975,0.3313416,0,0.0
3283,4973,0.41412252,0,0.0
3284,4780,0.23339291,0,0.0
3285,9855,0.42371047,0,0.0
3286,28444,0.22421731,0,0.0
3287,1566,0.4462208,0,0.0
3288,3180,0.13612172,0,0.0
3289,6288,0.21898922,0,0.0
3290,12560,0.22754718,0,0.0
3291,25844,0.09473717,0,0.0
3292,4878,0.30481046,0,0.0
3293,28716,0.113496706,0,0.0
3294,17061,0.42152599,0,0.0
3295,23457,0.18503793,0,0.0
3296,5546,0.37214944,0,0.0
3297,22188,0.23368487,0,0.0
3298,2972,0.2796271,0,0.0
3299,14370,0.30527258,0,0.0
3300,310,0.3054904,0,0.0
3301,28587,0.13280743,0,0.0
